month,decile,return,excess_return,mean_beta,median_beta,n_stocks
2019-03,2,0.0017064272564935078,-0.0003718194967532451,0.610625435064935,0.6128290000000001,308
2019-03,3,-0.010404156542207792,-0.012493442256493504,0.7161759512987014,0.7181045,308
2019-03,4,-0.01943655339805825,-0.021530404530744333,0.7897911132686084,0.791411,309
2019-03,5,-0.02020673191558441,-0.02230121243506493,0.8501799577922077,0.8504989999999999,308
2019-03,6,-0.032279353896103896,-0.034369288961038955,0.9050204253246754,0.9040535000000001,308
2019-03,7,-0.02116898644012945,-0.02325992495145631,0.9600319644012945,0.95885,309
2019-03,8,-0.023973557905844153,-0.0260729085551948,1.0215649285714286,1.0210835,308
2019-03,9,-0.03098025657467532,-0.03308025657467533,1.0967433798701298,1.095603,308
2019-03,10,-0.042876955469255656,-0.044975337346278316,1.2789815954692556,1.233138,309
2019-04,1,0.006326448387096774,0.004326770967741936,0.4511680483870968,0.452822,310
2019-04,2,0.010159815533980585,0.008081174757281555,0.61669286407767,0.618967,309
2019-04,3,0.012516374193548386,0.010423793548387097,0.7264243903225807,0.7277475,310
2019-04,4,0.018755301948051948,0.016658224025974024,0.8022912435064935,0.8040309999999999,308
2019-04,5,0.02224223548387097,0.020154816129032263,0.8650165354838709,0.8661335,310
2019-04,6,0.024305825242718446,0.022206148867313917,0.9228343171521035,0.924598,309
2019-04,7,0.019042919093851134,0.016949715210355987,0.977071491909385,0.977747,309
2019-04,8,0.021183074433656957,0.01908339805825243,1.0397135922330099,1.038699,309
2019-04,9,0.022116106796116506,0.020024521035598705,1.1159302394822006,1.113464,309
2019-04,10,0.019299345161290324,0.017207409677419353,1.3020509451612903,1.2478760000000002,310
2019-05,1,-0.0014558024675324812,-0.0035678154545454657,0.4449795714285714,0.4549175,308
2019-05,2,-0.01793873315960913,-0.020109091465798052,0.6160260912052117,0.617963,307
2019-05,3,-0.027955098241042357,-0.030142394657980468,0.7205494495114007,0.724254,307
2019-05,4,-0.033715192442996755,-0.035903140325732906,0.7947063517915309,0.796187,307
2019-05,5,-0.050923298701298705,-0.05312135064935065,0.8588371590909091,0.8599485,308
2019-05,6,-0.05697864377850162,-0.059174409250814325,0.9139540814332249,0.914438,307
2019-05,7,-0.06590672990228014,-0.06810249537459284,0.9679312019543974,0.96756,307
2019-05,8,-0.08476886671009774,-0.08696463218241043,1.0296793387622147,1.0271,307
2019-05,9,-0.10208830488599352,-0.10427494983713359,1.1086045276872964,1.10631,307
2019-05,10,-0.1288794338961039,-0.13107488844155846,1.2965709772727272,1.2497004999999999,308
2019-06,1,0.019946918436482053,0.018058644820846875,0.42660854071661236,0.449341,307
2019-06,2,0.030213180653594768,0.02823997803921569,0.6116202352941176,0.613177,306
2019-06,3,0.036890623061889255,0.03490593250814332,0.7171480586319219,0.720472,307
2019-06,4,0.03855229071895422,0.03655588549019605,0.790534408496732,0.7937855,306
2019-06,5,0.05034655465798046,0.04835339504885994,0.8536985602605863,0.853972,307
